,Unnamed: 0,id,gender,masterCategory,subCategory,Brand,baseColour,season,year,usage,Product Name,Image URL
8402,16765,8164,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Highlander Men Green Checked Haldor Slim Fit Shirt,http://assets.myntassets.com/v1/images/style/properties/2530c58871db1ed79422c7366b4f916e_images.jpg
8403,16766,44904,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Puma Men Navy Blue & White Graphic T-shirt,http://assets.myntassets.com/v1/images/style/properties/0503fc2464a33c3a0ca9c5cd4062dd6c_images.jpg
8404,16768,40598,Women,Apparel,Topwear,Kurtis,Pink,Summer,2012.0,Ethnic,Aurelia Women Pink Kurti,http://assets.myntassets.com/v1/images/style/properties/8cf49e1624ca2f0697903ebb6d3efdf0_images.jpg
8405,16770,58567,Men,Apparel,Bottomwear,Tracksuits,Navy Blue,Summer,2012.0,Sports,Puma Men Navy Blue Tracksuit,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Navy-Blue-Tracksuit_917be11f6d78d9a850e0e8dced89b046_images.jpg
8406,16774,43913,Women,Apparel,Topwear,Tops,Sea Green,Summer,2012.0,Casual,Femella Women Sea Green Printed Top,http://assets.myntassets.com/v1/images/style/properties/550ae1a6d86caecc9e2e01c32e3d493d_images.jpg
8407,16784,17805,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Chhota Bheem Kids Boy Dholakpur Meri Jaan Blue Tshirt,http://assets.myntassets.com/v1/images/style/properties/91a16b98f70b6a5905fb1ef9456086b4_images.jpg
8408,16785,13499,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Chimp Men Mard ban Blue Tshirts,http://assets.myntassets.com/v1/images/style/properties/cedc0399003bb2c3812609741978957f_images.jpg
8409,16786,54950,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Do u speak green Men Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/Do-u-speak-green-Men-Blue-T-shirt_42f86d6f11a919e0d9b360f4bfbf7112_images.jpg
8410,16787,12779,Women,Apparel,Topwear,Kurtas,Maroon,Fall,2011.0,Ethnic,Mother Earth Women Aug Bagru Maroon & Black Kurta,http://assets.myntassets.com/v1/images/style/properties/Mother-Earth-Women-Aug-Bagru-Brown---Black-Kurta_c1a293558bb6e42b7882ff8a162aafdd_images.jpg
8411,16788,19391,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,ADIDAS Men Printed Blue Tshirt,http://assets.myntassets.com/v1/images/style/properties/490579e7c2906f513639271654d46d04_images.jpg
8412,16790,9614,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Bwd Plaids Blue Shirts,http://assets.myntassets.com/v1/images/style/properties/f4efe7541cc46e4c305a8c11640ba20e_images.jpg
8413,16793,10812,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Casual,Wrangler Men Wales Slim Hb Brown Shirts,http://assets.myntassets.com/v1/images/style/properties/a856fac7c57710cf327038f4e0243f7e_images.jpg
8414,16794,59673,Women,Apparel,Topwear,Lehenga Choli,Red,Fall,2012.0,Ethnic,FNF Red Bridal Collection Lehenga Choli,http://assets.myntassets.com/v1/images/style/properties/FNF-Red-Bridal-Collection-Lehenga-Choli_951c75f433076169953a1066f2638668_images.jpg
8415,16796,30871,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Fabindia Women Printed Beige Kurta,http://assets.myntassets.com/v1/images/style/properties/ada77cbc8702c38a3c95c0b586a4c6da_images.jpg
8416,16798,26914,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Jealous 21 Women Printed Pink Top,http://assets.myntassets.com/v1/images/style/properties/46d10d57f93e6ae1db34fa1351f8a9f9_images.jpg
8417,16799,18627,Men,Apparel,Topwear,Sweaters,Red,Fall,2011.0,Casual,Puma Men Striped Full Zip Red Sweaters,http://assets.myntassets.com/v1/images/style/properties/b958a033c01c5cd7063a42b76d2b66ed_images.jpg
8418,16800,9270,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Formal,Indigo Nation Men Maroon Shirt,http://assets.myntassets.com/v1/images/style/properties/c4338668dea98bc23ff48b995cbaddb0_images.jpg
8419,16802,11598,Women,Apparel,Topwear,Kurtas,Blue,Summer,2011.0,Ethnic,W Women Printed Blue Kurtas,http://assets.myntassets.com/v1/images/style/properties/3a1f137c9d16fba68ae941a082dc7253_images.jpg
8420,16803,21903,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,BIBA Women Printed Blue Kurta,http://assets.myntassets.com/v1/images/style/properties/7a3c7deb92fc8d502c78e4b542cfa53d_images.jpg
8421,16804,59819,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,United Colors of Benetton Men Blue Shirt,http://assets.myntassets.com/v1/images/style/properties/United-Colors-of-Benetton-Men-Blue-Shirt_12bd2ec18e8b8aee13a81a69a1dc2d04_images.jpg
8422,16811,29352,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Probase Men Navy Blue Printed T-shirt,http://assets.myntassets.com/v1/images/style/properties/19757a190f5e8a7cc2d76f45f7530f79_images.jpg
8423,16812,48365,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,French Connection Men Navy Blue Shirt,http://assets.myntassets.com/v1/images/style/properties/0e7ee7b9219c71cf3d301fcb6123e78b_images.jpg
8424,16815,20670,Men,Apparel,Topwear,Tshirts,Turquoise Blue,Fall,2011.0,Casual,Classic Polo Men Striped Turquoise Blue Tshirt,http://assets.myntassets.com/v1/images/style/properties/6340d0bbf96595c5ff8141e937f5d4d3_images.jpg
8425,16816,5012,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Gini and Jony Girl's Peggy Pink Kidswear,http://assets.myntassets.com/v1/images/style/properties/2857be54bad71294df46bf8b09171714_images.jpg
8426,16817,16312,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Peter England Men Stripes Navy Blue Shirt,http://assets.myntassets.com/v1/images/style/properties/26d68b147fdefe7534d8077d8cdeb0b1_images.jpg
8427,16818,7745,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Indigo Nation Men Polo Stripes Two Purple Black White T-shirt,http://assets.myntassets.com/v1/images/style/properties/438c81373774438691900eb9eb8c77c7_images.jpg
8428,16820,18288,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Aneri Women Vanhi Green Kurta,http://assets.myntassets.com/v1/images/style/properties/1726cb18891c38dcf6a4ea34140df8df_images.jpg
8429,16821,2237,Men,Apparel,Topwear,Tshirts,Purple,Fall,2010.0,Sports,ADIDAS Men Stripe Purple T-shirt,http://assets.myntassets.com/v1/images/style/properties/d373914cabf56011e319cd7cc694e81a_images.jpg
8430,16823,19954,Men,Apparel,Topwear,Sweaters,Red,Fall,2011.0,Casual,United Colors of Benetton Men Red Sweater,http://assets.myntassets.com/v1/images/style/properties/6c023650fab16ca0e032f9f58931e609_images.jpg
8431,16826,18886,Women,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Arrow Woman Simona Purple Shirt,http://assets.myntassets.com/v1/images/style/properties/da344aab48a77863a0b130cb473a34bc_images.jpg
8432,16827,12580,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Tantra Women Blue Printed T-shirt,http://assets.myntassets.com/v1/images/style/properties/c87b7d295072275718ba6c7a94b03bb7_images.jpg
8433,16830,43322,Women,Apparel,Topwear,Tops,Navy Blue,Summer,2012.0,Casual,United Colors of Benetton Women Navy Blue Top,http://assets.myntassets.com/v1/images/style/properties/United-Colors-of-Benetton-Women-Navy-Blue-Top_125223c5786ad360d4e034c87649e604_images.jpg
8434,16831,13452,Women,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,United Colors of Benetton Women Check Green Shirts,http://assets.myntassets.com/v1/images/style/properties/16628b1d937aa839c500cbf9407a2668_images.jpg
8435,16832,33055,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,U.S.Polo Assn. Men Check Shirt,http://assets.myntassets.com/v1/images/style/properties/7dd0e8006f106d959326900dcc7836fc_images.jpg
8436,16833,11305,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Wrangler Women Blue Custom Jeans,http://assets.myntassets.com/v1/images/style/properties/2a4e4217970f05e9d6a4c6b05574dbfa_images.jpg
8437,16834,14677,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Basics Men Navy Slim Fit Shirt,http://assets.myntassets.com/v1/images/style/properties/2e4611b37c6135a09a90d211de752be1_images.jpg
8438,16835,52062,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Myntra Men Red T-shirt,http://assets.myntassets.com/v1/images/style/properties/Myntra-Men-Red-T-shirt_9e6d2247bae7e0610ae2e2a484fcde49_images.jpg
8439,16836,21590,Men,Apparel,Bottomwear,Shorts,Brown,Summer,2011.0,Sports,Tribord Men Solid Brown Short,http://assets.myntassets.com/v1/images/style/properties/d906895eba9989adfbb4208f1e0a4ab8_images.jpg
8440,16839,22771,Women,Apparel,Topwear,Kurtas,Blue,Summer,2011.0,Ethnic,BIBA Women Printed Blue Kurta,http://assets.myntassets.com/v1/images/style/properties/d957796ac9f01d5e67292201a3e7aec5_images.jpg
8441,16842,27203,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Doodle Kids Boy  Blue Jeans,http://assets.myntassets.com/v1/images/style/properties/46abe86f110050f870d70bd1a4df0881_images.jpg
8442,16844,11761,Women,Apparel,Topwear,Tops,Green,Summer,2011.0,Casual,Lee Women Solid Green Tshirts,http://assets.myntassets.com/v1/images/style/properties/88b3531d150b4e4e3ad895466bcf332b_images.jpg
8443,16845,57174,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Elle Women Dark Pink T-shirt,http://assets.myntassets.com/v1/images/style/properties/Elle-Women-Red-T-shirt_5f41427ded4dc5e0cda0cf7acbc891e5_images.jpg
8444,16846,4796,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2011.0,Sports,ADIDAS Men's Ess Steel Short,http://assets.myntassets.com/v1/images/style/properties/27d58b879a5a7eeaffcc5b83be4202f4_images.jpg
8445,16848,11553,Women,Apparel,Topwear,Kurtas,Red,Summer,2011.0,Ethnic,W Women Printed Red Kurtas,http://assets.myntassets.com/v1/images/style/properties/50e82583818e35b90cfb04024fa27ef3_images.jpg
8446,16849,25766,Men,Apparel,Topwear,Suspenders,Maroon,Summer,2012.0,Formal,Lino Perros Men Maroon Suspenders,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Men-Maroon-Suspenders_b6338b16b3c8abaf213a61f54e409461_images.jpg
8447,16850,10481,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Flying Machine Men Ydc Blue Shirts,http://assets.myntassets.com/v1/images/style/properties/42d694a3f447d656eb1ebc853a4ad2aa_images.jpg
8448,16851,20214,Women,Apparel,Topwear,Sweatshirts,Blue,Fall,2011.0,Casual,Wrangler Women American Blue Sweatshirt,http://assets.myntassets.com/v1/images/style/properties/f024258d2e20475a49497c9be0a42f89_images.jpg
8449,16863,59826,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,United Colors of Benetton Men Blue Shirt,http://assets.myntassets.com/v1/images/style/properties/United-Colors-of-Benetton-Men-Blue-Shirt_4cec36b41fba84cfc97cacb4f9a3fc1d_images.jpg
8450,16864,57180,Women,Apparel,Topwear,Tunics,Blue,Summer,2012.0,Casual,Elle Women Blue Denim Tunic,http://assets.myntassets.com/v1/images/style/properties/Elle-Women-Blue-Tunic_43da8c707b2cc3a1d433674623fcbbff_images.jpg
8451,16865,10647,Women,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,Doodle Girl Little Princess Pink Tops,http://assets.myntassets.com/v1/images/style/properties/69fa487f43372c1e9e3861eb739d641d_images.jpg
8452,16867,15335,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2012.0,Sports,Nike Men Solid Navy Blue Shorts,http://assets.myntassets.com/v1/images/style/properties/37289bf7c9249f85fd1325683799e4a6_images.jpg
8453,16868,4762,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Sports,ADIDAS Men's Stripe Polo Green Grey Yellow T-shirt,http://assets.myntassets.com/v1/images/style/properties/0689ecf6d535276ec17c80e469033d65_images.jpg
8454,16869,38811,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Latin Quarters Women Blue & Black Tops,http://assets.myntassets.com/v1/images/style/properties/e16ad0131f9d35edaa1f0fc4244bf350_images.jpg
8455,16871,10475,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Casual,Flying Machine Men FS Solid Brown Shirts,http://assets.myntassets.com/v1/images/style/properties/71ba5875ef8da2f57aba1c3b4eeb5b32_images.jpg
8456,16874,18618,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Puma Men Team Essential Moonlight Steelblue Polo Tshirts,http://assets.myntassets.com/v1/images/style/properties/5f983aaa15714d35a9d2ecce8c102018_images.jpg
8457,16875,3775,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Status Quo Men's Purple Polo T-shirt,http://assets.myntassets.com/v1/images/style/properties/13ebb5f48deac016b7b808c0b7e1cd7d_images.jpg
8458,16876,26117,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,John Miller Men Striped Purple Shirt,http://assets.myntassets.com/v1/images/style/properties/d87c0bbb5f27ed912260dd82ff827ed0_images.jpg
8459,16877,12322,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,Genesis Men Striped Purple Shirt,http://assets.myntassets.com/v1/images/style/properties/fbcc78403cdd6551daa0b2a628078c53_images.jpg
8460,16880,4908,Women,Apparel,Topwear,Tops,Red,Summer,2011.0,Casual,Levis Kids Girl's Darcy Red Teens Kidswear,http://assets.myntassets.com/v1/images/style/properties/b5466ba70ca968f2df07770463f9880d_images.jpg
8461,16882,51421,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Myntra Men Blue Check Shirt,http://assets.myntassets.com/v1/images/style/properties/0d5f6e5e3a5765267e4011d259d11c9f_images.jpg
8462,16886,29709,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Formal,John Miller Men Striped Green Shirt,http://assets.myntassets.com/v1/images/style/properties/4e595fb2bddfae8fa08c6895ae821cb2_images.jpg
8463,16887,51613,Women,Apparel,Bottomwear,Leggings,Blue,Fall,2012.0,Casual,Kraus Jeans Women Blue Leggings,http://assets.myntassets.com/v1/images/style/properties/69aae4e18ba8935d6a0dc95ce65e1406_images.jpg
8464,16889,34284,Women,Apparel,Topwear,Dupatta,Blue,Summer,2012.0,Ethnic,Fabindia Women Blue Dupatta,http://assets.myntassets.com/v1/images/style/properties/3a845aa48e241727bf1b50e901a20c85_images.jpg
8465,16890,42204,Women,Apparel,Topwear,Tops,Magenta,Summer,2012.0,Casual,Sepia Women Pink Top,http://assets.myntassets.com/v1/images/style/properties/be04dd2c809228ee2254247f0e52c94d_images.jpg
8466,16891,3123,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Inkfruit Mens  T-shirt,http://assets.myntassets.com/v1/images/style/properties/9d6563626a20e60f7b9b2fbecbc756a3_images.jpg
8467,16893,30624,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Nike Men Printed Red T-shirt,http://assets.myntassets.com/v1/images/style/properties/84c690e4c3fd95d90abf00a88942f58c_images.jpg
8468,16894,24016,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Locomotive Men Printed Navy Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/f3e86d1c70c1ea689cd8036b0758b2be_images.jpg
8469,16895,14683,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Basics Men Stripes Navy Blue Polo Tshirts,http://assets.myntassets.com/v1/images/style/properties/b678fc9cf06c0437bc3ced32de4ed7fc_images.jpg
8470,16896,52096,Women,Apparel,Topwear,Tops,Orange,Summer,2012.0,Casual,Myntra Women Orange Top,http://assets.myntassets.com/v1/images/style/properties/b68aaedf189d4446c2353544f417c2b7_images.jpg
8471,16901,9879,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Hot Stepper Blue Striped Shirt,http://assets.myntassets.com/v1/images/style/properties/fdc819171a31a6d0dae0e972a5b42bbf_images.jpg
8472,16903,48362,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,French Connection Men Navy Blue Check Shirt,http://assets.myntassets.com/v1/images/style/properties/d995c4c3d0950b36d0e8d3cc95891c35_images.jpg
8473,16904,42658,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Alma Women Blue Kurta,http://assets.myntassets.com/v1/images/style/properties/9e1c281fc4f903a2fc3aee8143fcc011_images.jpg
8474,16907,26913,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Jealous 21 Women Printed Blue Top,http://assets.myntassets.com/v1/images/style/properties/80d5d0a1f7d2faee586226ac729473d2_images.jpg
8475,16908,18620,Men,Apparel,Topwear,Tshirts,Maroon,Fall,2011.0,Casual,Puma Men Team Essential Maroon Polo Tshirts,http://assets.myntassets.com/v1/images/style/properties/6b56e78f1d2d0728318966232932c9a6_images.jpg
8476,16909,7789,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Proline Men Blue Polo T-shirt,http://assets.myntassets.com/v1/images/style/properties/cc4242a1d77ed712f5df21257706474b_images.jpg
8477,16910,51419,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Myntra Men Blue and Green  Check Shirt,http://assets.myntassets.com/v1/images/style/properties/7c05973b3a04af10d21541f87b73b45e_images.jpg
8478,16914,3329,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Sports,KXIP Boys Fangear Tee,http://assets.myntassets.com/v1/images/style/properties/9f50a65a98521f39bcf6d5ed0192f996_images.jpg
8479,16917,10029,Women,Apparel,Topwear,Sweatshirts,Navy Blue,Fall,2011.0,Sports,Nike Women As Script Mas Navy Blue Sweatshirts,http://assets.myntassets.com/v1/images/style/properties/cb273208c26f6ddaf749b9fb11b827b1_images.jpg
8480,16919,4930,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2011.0,Casual,Gini and Jony Girl's Vanida Blue Dungree Infant Kidswear,http://assets.myntassets.com/v1/images/style/properties/7e55c91fd32cc683374d5e1620fb40b1_images.jpg
8481,16920,10815,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Wrangler Men Rain Light Denim Blue Shirts,http://assets.myntassets.com/v1/images/style/properties/4e6e10f277de7ba7fc7a2907b9aa5835_images.jpg
8482,16921,59446,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2012.0,Casual,Arrow Sport Men Navy Blue Check Slim Fit Shirt,http://assets.myntassets.com/v1/images/style/properties/Arrow-Sport-Men-Navy-Blue-Shirt_700fd455feef4d9fa36c9464c9cc713f_images.jpg
8483,16923,9421,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Formal,John Miller Men Maroon Striped Shirt,http://assets.myntassets.com/v1/images/style/properties/176b3809d53f1e2f9eb89cf9238c442f_images.jpg
8484,16924,17802,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Chhota Bheem Kids Girl On The Move Pink Tshirt,http://assets.myntassets.com/v1/images/style/properties/2f2ed3e479b21ea849d84506a637dc33_images.jpg
8485,16925,43914,Women,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Femella Women Blue Shorts,http://assets.myntassets.com/v1/images/style/properties/5cf76b98172f9488adf78f4b6669538e_images.jpg
8486,16926,35994,Women,Apparel,Bottomwear,Capris,Blue,Summer,2012.0,Casual,Flying Machine Women Washed Blue Capris,http://assets.myntassets.com/v1/images/style/properties/085a0a333dc70276b47976552b17a7ee_images.jpg
8487,16927,8735,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Indigo Nation Men Checks Shirt Blue Shirts,http://assets.myntassets.com/v1/images/style/properties/0114218c6d447eada23dab2a4cd8d283_images.jpg
8488,16928,5816,Women,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,ADIDAS Women's Street Red T-shirt,http://assets.myntassets.com/v1/images/style/properties/e7b7907522c67ec40767cc38074c554c_images.jpg
8489,16929,39765,Women,Apparel,Bottomwear,Trousers,Olive,Summer,2012.0,Casual,Arrow Woman Olive Trousers,http://assets.myntassets.com/v1/images/style/properties/21719fa7e120e189d850703846ef17a1_images.jpg
8490,16930,44903,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Puma Men Blue Graphic T-shirt,http://assets.myntassets.com/v1/images/style/properties/ed4c9ba78f73ad6495f21660fd4265c7_images.jpg
8491,16931,58560,Women,Apparel,Bottomwear,Jeans,Navy Blue,Fall,2012.0,Casual,Puma Women Navy Blue Jeans,http://assets.myntassets.com/v1/images/style/properties/Puma-Women-Navy-Blue-Jeans_905a1d9a9a50e3171b9520142fdd16d7_images.jpg
8492,16934,16924,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Casual,Spykar Men Check Brown Shirts,http://assets.myntassets.com/v1/images/style/properties/0b587930c7bd74ed2cc5ae4c9477d52a_images.jpg
8493,16937,39133,Women,Apparel,Bottomwear,Leggings,Blue,Fall,2012.0,Casual,Aneri Women Blue Leggings,http://assets.myntassets.com/v1/images/style/properties/0d649291d14cb97eae8db35609cec9f7_images.jpg
8494,16939,45489,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2012.0,Casual,Fila Men Navy Blue Track Pants,http://assets.myntassets.com/v1/images/style/properties/FILA-Men-Navy-Blue-Track-Pant_a347739fcaccd644c99ea37eb2339c6c_images.jpg
