brand,product_name,price,image_url,product_type,shade,color_hex,description,url,image_alt,source
Charlotte Tilbury,Charlotte Tilbury Mini Filmstar Bronze & Glow,29.0,https://media.ulta.com/i/ulta/2619620?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Deep,#65e121,Beautiful charlotte tilbury mini filmstar bronze & glow for a flawless finish,No URL,No alt text,all_makeup_products
Dior,Dior Forever Glow Maximizer Longwear Liquid Highlighter,45.0,https://media.ulta.com/i/ulta/2622876?w=400&$ProductCardNeutralBGLight$&fmt=auto,Highlighter,Medium,#ce9bfd,Beautiful dior forever glow maximizer longwear liquid highlighter for a flawless finish,No URL,No alt text,all_makeup_products
Peter Thomas Roth,Peter Thomas Roth Instant FIRMx Collagen Bounce Stick,36.0,https://media.ulta.com/i/ulta/2623406?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Medium,#a3718e,Beautiful peter thomas roth instant firmx collagen bounce stick for a flawless finish,No URL,No alt text,all_makeup_products
Anastasia Beverly Hills,Anastasia Beverly Hills Glow Seeker Powder Highlighter,38.0,https://media.ulta.com/i/ulta/2615256?w=400&$ProductCardNeutralBGLight$&fmt=auto,Powder,Light,#b28c63,Beautiful anastasia beverly hills glow seeker powder highlighter for a flawless finish,No URL,No alt text,all_makeup_products
DIBS Beauty,DIBS Beauty Status Stick Face-And-Body Highlighter,38.0,https://media.ulta.com/i/ulta/2628516?w=400&$ProductCardNeutralBGLight$&fmt=auto,Highlighter,Deep,#132912,Beautiful dibs beauty status stick face-and-body highlighter for a flawless finish,No URL,No alt text,all_makeup_products
MAC,MAC Connect In Colour Eyeshadow Palette Unfiltered Nudes,56.0,https://media.ulta.com/i/ulta/2609377?w=1080&h=1080&fmt=auto,Eyeshadow,Deep,#569959,Beautiful mac connect in colour eyeshadow palette unfiltered nudes for a flawless finish,No URL,No alt text,all_makeup_products
Maybelline,Maybelline Instant Age Rewind Eraser Dark Circle Treatment Concealer,10.99,https://media.ulta.com/i/ulta/2232664?w=400&$ProductCardNeutralBGLight$&fmt=auto,Concealer,Light,#028d6e,Beautiful maybelline instant age rewind eraser dark circle treatment concealer for a flawless finish,No URL,No alt text,all_makeup_products
J.Cat Beauty,Clear Eyesurance Anti-Fatigue Cooling Under Eye Balm Shea Butter Extract,5.99,https://media.ulta.com/i/ulta/2564797?w=1080&h=1080&fmt=auto,Makeup,Rich,#da158e,Beautiful clear eyesurance anti-fatigue cooling under eye balm shea butter extract for a flawless finish,No URL,No alt text,all_makeup_products
OSEA,Travel Size Undaria Algae Body Oil,16.0,https://media.ulta.com/i/ulta/2587282?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Deep,#6ef3b6,Beautiful travel size undaria algae body oil for a flawless finish,No URL,No alt text,all_makeup_products
ANUA,Heartleaf Quercetinol Pore Deep Cleansing Foam,14.0,https://media.ulta.com/i/ulta/2634189?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Light,#d93a0c,Beautiful heartleaf quercetinol pore deep cleansing foam for a flawless finish,No URL,No alt text,all_makeup_products
Peter Thomas Roth,Instant FIRMx Eye Temporary Eye Tightener,Price not available,https://media.ulta.com/i/ulta/2599132?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Light,#7c7b7b,Beautiful instant firmx eye temporary eye tightener for a flawless finish,No URL,No alt text,all_makeup_products
PEACH & LILY,Glass Skin Discovery Kit,39.0,https://media.ulta.com/i/ulta/2561116?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Light,#24806a,Beautiful glass skin discovery kit for a flawless finish,No URL,No alt text,all_makeup_products
ANUA,Rice 70 Glow Milky Toner,21.0,https://media.ulta.com/i/ulta/2634193?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Light,#e0a605,Beautiful rice 70 glow milky toner for a flawless finish,No URL,No alt text,all_makeup_products
Estée Lauder,Advanced Night Repair Eye Gel-Cream,74.0,https://media.ulta.com/i/ulta/2597371?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Deep,#cda18e,Beautiful advanced night repair eye gel-cream for a flawless finish,No URL,No alt text,all_makeup_products
La Roche-Posay,Pure Vitamin C Anti-Wrinkle Firming Eye Cream,49.99,https://media.ulta.com/i/ulta/2574393?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Medium,#66e34a,Beautiful pure vitamin c anti-wrinkle firming eye cream for a flawless finish,No URL,No alt text,all_makeup_products
StriVectin,DISCOVERY SERIES: Anti-Wrinkle Trio,89.0,https://media.ulta.com/i/ulta/2621015?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Rich,#6393d6,Beautiful discovery series: anti-wrinkle trio for a flawless finish,No URL,No alt text,all_makeup_products
Dermalogica,Phyto Nature Lifting Eye Cream,115.0,https://media.ulta.com/i/ulta/2624462?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Rich,#a4a37d,Beautiful phyto nature lifting eye cream for a flawless finish,No URL,No alt text,all_makeup_products
Peter Thomas Roth,Ultimate Solution 5 Multitasking Eye Cream,38.0,https://media.ulta.com/i/ulta/2620557?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Light,#59645d,Beautiful ultimate solution 5 multitasking eye cream for a flawless finish,No URL,No alt text,all_makeup_products
La Roche-Posay,Pigmentclar Dark Circles Eye Cream,44.99,https://media.ulta.com/i/ulta/2620405?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Rich,#cf5b7b,Beautiful pigmentclar dark circles eye cream for a flawless finish,No URL,No alt text,all_makeup_products
Drunk Elephant,A-Shaba Complex Eye Serum,64.0,https://media.ulta.com/i/ulta/2606314?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Rich,#2c5b51,Beautiful a-shaba complex eye serum for a flawless finish,No URL,No alt text,all_makeup_products
OLEHENRIKSEN,Banana Bright+ Vitamin C Eye Crème for Dark Circles,45.0,https://media.ulta.com/i/ulta/2617233?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Rich,#048679,Beautiful banana bright+ vitamin c eye crème for dark circles for a flawless finish,No URL,No alt text,all_makeup_products
Bubble,Super Cuties Trial Kit,30.0,https://media.ulta.com/i/ulta/2636991?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Rich,#2c4eed,Beautiful super cuties trial kit for a flawless finish,No URL,No alt text,all_makeup_products
Live Tinted,Superhue Brightening Eye Cream,34.0,https://media.ulta.com/i/ulta/2606374?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Rich,#d6b98b,Beautiful superhue brightening eye cream for a flawless finish,No URL,No alt text,all_makeup_products
Clinique,Repairwear Anti-Gravity Eye Cream,60.0,https://media.ulta.com/i/ulta/2282505?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Rich,#617c5f,Beautiful repairwear anti-gravity eye cream for a flawless finish,No URL,No alt text,all_makeup_products
RoC,Derm Correxion Fill + Treat Serum,38.99,https://media.ulta.com/i/ulta/2597367?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Rich,#9a9fff,Beautiful derm correxion fill + treat serum for a flawless finish,No URL,No alt text,all_makeup_products
Good Molecules,Yerba Mate Wake Up Eye Gel,6.0,https://media.ulta.com/i/ulta/2582312?w=100&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Rich,#65e6e9,Beautiful yerba mate wake up eye gel for a flawless finish,No URL,No alt text,all_makeup_products
belif,Aqua Bomb Depuffing Eye Gel with Caffeine + Hyaluronic Acid,32.0,https://media.ulta.com/i/ulta/2629445?w=100&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Light,#f788c1,Beautiful aqua bomb depuffing eye gel with caffeine + hyaluronic acid for a flawless finish,No URL,No alt text,all_makeup_products
Juice Beauty,Stem Cellular SleepWrinkle Retinol Overnight Eye Cream,45.0,https://media.ulta.com/i/ulta/2612283?w=100&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Medium,#62b5e0,Beautiful stem cellular sleepwrinkle retinol overnight eye cream for a flawless finish,No URL,No alt text,all_makeup_products
Juice Beauty,STEM CELLULAR Anti-Wrinkle Eye Treatment,50.0,https://media.ulta.com/i/ulta/2237085?w=100&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Medium,#fdb1fd,Beautiful stem cellular anti-wrinkle eye treatment for a flawless finish,No URL,No alt text,all_makeup_products
No7,Radiance+ Bright Eye Roll-on Eye Cream,19.99,https://media.ulta.com/i/ulta/2574171?w=100&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Light,#f90c51,Beautiful radiance+ bright eye roll-on eye cream for a flawless finish,No URL,No alt text,all_makeup_products
Perricone MD,Vitamin C Ester CCC+ Ferulic Brightening Under-Eye Cream,75.0,https://media.ulta.com/i/ulta/2600838?w=100&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Rich,#e7b511,Beautiful vitamin c ester ccc+ ferulic brightening under-eye cream for a flawless finish,No URL,No alt text,all_makeup_products
Clarins,Total Eye Lift Firming & Smoothing Eye Cream,92.0,https://media.ulta.com/i/ulta/2567848?w=100&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Medium,#cf7c5d,Beautiful total eye lift firming & smoothing eye cream for a flawless finish,No URL,No alt text,all_makeup_products
Kate Somerville,#NAME?,99.0,https://media.ulta.com/i/ulta/2531105?w=100&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Deep,#2a2621,Beautiful #name? for a flawless finish,No URL,No alt text,all_makeup_products
Drunk Elephant,Ceramighty AF Eye Balm,62.0,https://media.ulta.com/i/ulta/2598803?w=100&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Medium,#2b7e38,Beautiful ceramighty af eye balm for a flawless finish,No URL,No alt text,all_makeup_products
OLEHENRIKSEN,Banana Bright Vitamin CC Sticks for Dark Circles,35.0,https://media.ulta.com/i/ulta/2617238?w=100&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Deep,#a80704,Beautiful banana bright vitamin cc sticks for dark circles for a flawless finish,No URL,No alt text,all_makeup_products
Shiseido,Benefiance Wrinkle Smoothing Eye Cream,65.0,https://media.ulta.com/i/ulta/2612330?w=100&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Rich,#716ba1,Beautiful benefiance wrinkle smoothing eye cream for a flawless finish,No URL,No alt text,all_makeup_products
Maybelline,The City Mini Eyeshadow Palette Skyscape Dusk,9.99,https://media.ulta.com/i/ulta/2529559?w=1080&h=1080&fmt=auto,Eyeshadow,Deep,#a99d5b,Beautiful the city mini eyeshadow palette skyscape dusk for a flawless finish,No URL,No alt text,all_makeup_products
Maybelline,Instant Age Rewind Eraser Dark Circle Treatment Concealer,10.99,https://media.ulta.com/i/ulta/2232664?w=400&$ProductCardNeutralBGLight$&fmt=auto,Concealer,Medium,#b3e2c4,Beautiful instant age rewind eraser dark circle treatment concealer for a flawless finish,No URL,No alt text,all_makeup_products
L.A. Girl,Keep It Playful 9 Color Eyeshadow Palette,10.0,https://media.ulta.com/i/ulta/2566758?w=1080&h=1080&fmt=auto,Eyeshadow,Deep,#1807ef,Beautiful keep it playful 9 color eyeshadow palette for a flawless finish,No URL,No alt text,all_makeup_products
L.A. Girl,Perfect Precision Lip Liner,Price not available,https://media.ulta.com/i/ulta/2534002?w=400&$ProductCardNeutralBGLight$&fmt=auto,Lipstick,Rich,#ad7669,Beautiful perfect precision lip liner for a flawless finish,No URL,No alt text,all_makeup_products
IT Brushes For ULTA,IT Brushes for ULTA x Wicked Limited-Edition Blush & Foundation Makeup Brush Set,19.75,https://media.ulta.com/i/ulta/2630786?w=400&$ProductCardNeutralBGLight$&fmt=auto,Foundation,Deep,#31ae0f,Beautiful it brushes for ulta x wicked limited-edition blush & foundation makeup brush set for a flawless finish,No URL,No alt text,all_makeup_products
Urban Decay Cosmetics,Perversion Waterproof Liquid Eyeliner,25.0,https://media.ulta.com/i/ulta/2546731?w=1080&h=1080&fmt=auto,Eyeliner,Light,#f1971f,Beautiful perversion waterproof liquid eyeliner for a flawless finish,No URL,No alt text,all_makeup_products
Maybelline,Super Stay Vinyl Ink Liquid Lipcolor,12.99,https://media.ulta.com/i/ulta/2596491?w=1080&h=1080&fmt=auto,Lipstick,Rich,#fdbcbe,Beautiful super stay vinyl ink liquid lipcolor for a flawless finish,No URL,No alt text,all_makeup_products
Morphe,Mini Continuous Setting Mist,12.0,https://media.ulta.com/i/ulta/2569792?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Medium,#d31e59,Beautiful mini continuous setting mist for a flawless finish,No URL,No alt text,all_makeup_products
NUDESTIX,NUDESTIX NUDIES MATTE All Over Face Blush Color,35.0,https://media.ulta.com/i/ulta/2592690?w=1080&h=1080&fmt=auto,Blush,Deep,#45bbdc,Beautiful nudestix nudies matte all over face blush color for a flawless finish,No URL,No alt text,all_makeup_products
NUDESTIX,NUDESTIX NUDIES MATTE All Over Face Bronze Color,35.0,https://media.ulta.com/i/ulta/2508188?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Rich,#e1fe8e,Beautiful nudestix nudies matte all over face bronze color for a flawless finish,No URL,No alt text,all_makeup_products
NUDESTIX,NUDESTIX Bright Nude Eye Mini 3-piece Kit,35.0,https://media.ulta.com/i/ulta/2568577?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Light,#e41dc5,Beautiful nudestix bright nude eye mini 3-piece kit for a flawless finish,No URL,No alt text,all_makeup_products
NUDESTIX,NUDESTIX NUDIES BLOOM All Over Dewy Face Color,35.0,https://media.ulta.com/i/ulta/2585202?w=1080&h=1080&fmt=auto,Makeup,Light,#2dfb03,Beautiful nudestix nudies bloom all over dewy face color for a flawless finish,No URL,No alt text,all_makeup_products
RMS Beauty,RMS Beauty Lip2Cheek,40.0,https://media.ulta.com/i/ulta/2632303?w=100&$ProductCardNeutralBGLight$&fmt=auto,Lipstick,Rich,#346940,Beautiful rms beauty lip2cheek for a flawless finish,No URL,No alt text,all_makeup_products
Essence,My Rose Will Go On Eyeshadow Palette,3.99,https://media.ulta.com/i/ulta/2590869?w=1080&h=1080&fmt=auto,Eyeshadow,Rich,#7bfd4a,Beautiful my rose will go on eyeshadow palette for a flawless finish,No URL,No alt text,all_makeup_products
Buxom,Best Of Plumping Lip Gloss Kit,32.0,https://media.ulta.com/i/ulta/2632820?w=400&$ProductCardNeutralBGLight$&fmt=auto,Lipstick,Deep,#392f37,Beautiful best of plumping lip gloss kit for a flawless finish,No URL,No alt text,all_makeup_products
Tarte,Shape Tape Dream Team Duo,24.0,https://media.ulta.com/i/ulta/2633949?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Rich,#246bc4,Beautiful shape tape dream team duo for a flawless finish,No URL,No alt text,all_makeup_products
Morphe,18WT Matte Essentials Artistry Palette,20.0,https://media.ulta.com/i/ulta/2604651?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Rich,#31ae90,Beautiful 18wt matte essentials artistry palette for a flawless finish,No URL,No alt text,all_makeup_products
Morphe,35XO Natural Flirt Artistry Palette,30.0,https://media.ulta.com/i/ulta/2578296?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Deep,#1fb1d9,Beautiful 35xo natural flirt artistry palette for a flawless finish,No URL,No alt text,all_makeup_products
Morphe,Morphe x Ariel Signature Eyes 8-Piece Eye Brush Set,48.0,https://media.ulta.com/i/ulta/2583455?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Light,#daca49,Beautiful morphe x ariel signature eyes 8-piece eye brush set for a flawless finish,No URL,No alt text,all_makeup_products
Benefit Cosmetics,Lil' Lash Adventures Mascara Trio,30.0,https://media.ulta.com/i/ulta/2628433?w=400&$ProductCardNeutralBGLight$&fmt=auto,Mascara,Rich,#66df3f,Beautiful lil' lash adventures mascara trio for a flawless finish,No URL,No alt text,all_makeup_products
NATASHA DENONA,My Mini Dream Palette,27.0,https://media.ulta.com/i/ulta/2620709?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Deep,#a28a9f,Beautiful my mini dream palette for a flawless finish,No URL,No alt text,all_makeup_products
Benefit Cosmetics,Brow Haul of Fame Brow Pencil & Gel Value Set,39.0,https://media.ulta.com/i/ulta/2624273?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Deep,#3e0054,Beautiful brow haul of fame brow pencil & gel value set for a flawless finish,No URL,No alt text,all_makeup_products
Morphe,9T Neutral Territory Artistry Palette,14.0,https://media.ulta.com/i/ulta/2578256?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Medium,#8875e1,Beautiful 9t neutral territory artistry palette for a flawless finish,No URL,No alt text,all_makeup_products
bareMinerals,MINERALIST Talc-Free Eyeshadow Palette,33.0,https://media.ulta.com/i/ulta/2582214?w=400&$ProductCardNeutralBGLight$&fmt=auto,Eyeshadow,Deep,#68877f,Beautiful mineralist talc-free eyeshadow palette for a flawless finish,No URL,No alt text,all_makeup_products
e.l.f. Cosmetics,Smoky Eye Brush Kit,12.0,https://media.ulta.com/i/ulta/2574632?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Rich,#aa1c09,Beautiful smoky eye brush kit for a flawless finish,No URL,No alt text,all_makeup_products
e.l.f. Cosmetics,Camo Hydrating CC Cream SPF 30,15.0,https://media.ulta.com/i/ulta/2617526?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Light,#bf48f2,Beautiful camo hydrating cc cream spf 30 for a flawless finish,No URL,No alt text,all_makeup_products
Unknown Brand,Unnamed Product,Price not available,No image,Makeup,Deep,#4b321c,Beautiful makeup product for a flawless finish,No URL,No alt text,all_makeup_products
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,Price not available,/productimages/sku/s2413342+sw.jpg,Beauty Product,Monk 2,#F9E6DF,100 for very fair skin with neutral undertones,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,100 0.32 oz/ 9.1 g,sephora_with_mst_index
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,Price not available,/productimages/sku/s1925122+sw.jpg,Beauty Product,Monk 3,#FFDEC3,100 for very fair skin with neutral undertones,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,100 1.08 oz/ 32 mL allure 2018 Best of Beauty Award Winner,sephora_with_mst_index
Armani Beauty,Luminous Silk Perfect Glow Flawless Oil-Free Foundation,Price not available,/productimages/sku/s2340859+sw.jpg,Beauty Product,Monk 5,#E4C19E,"1.5 fair, neutral",https://www.sephora.com/product/luminous-silk-foundation-P393401?icid2=products%20grid:p393401,1.5 1 oz/ 30 mL,sephora_with_mst_index
ILIA,Super Serum Skin Tint SPF 40 Foundation,Price not available,/productimages/sku/s2333532+sw.jpg,Beauty Product,Monk 3,#FEE4D1,1 Rendevous very fair with cool undertones,https://www.sephora.com/product/ilia-super-serum-skin-tint-spf-40-P455418?icid2=products%20grid:p455418,1 Rendevous 1 fl oz/ 30 ml allure 2020 Best of Beauty Award Winner: Clean Beauty,sephora_with_mst_index
NARS,Soft Matte Complete Foundation,Price not available,/productimages/sku/s2374668+sw.jpg,Beauty Product,Monk 8,#5C3B27,Mali D6 - for very deep skin with neutral undertones,https://www.sephora.com/product/nars-soft-matte-complete-foundation-P462720?icid2=products%20grid:p462720,Mali 1.5 oz/ 45 mL,sephora_with_mst_index
